Chr	Start	End	CytoBand	#Gene_name
2	152973315	153032506	q23.3	STAM2
2	152988069	152988359	q23.3	RPL30P2
2	153191751	153506348	q23.3	FMNL2
2	153508107	153574511	q23.3	PRPF40A
2	153574407	153617767	q23.3	ARL6IP6
2	153733334	153734281	q23.3	UBQLN4P2
2	154015452	154016197	q23.3	ATP5F1P4
2	154333852	154335322	q23.3	RPRM
2	154617963	154619159	q23.3	DNAJA1P2
2	154728426	155310361	q23.3	GALNT13
2	155143102	155143938	q24.1	PHBP4
2	155446919	155447040	q24.1	RNA5SP107
2	155554811	155714863	q24.1	KCNJ3
2	155797053	155797579	q24.1	CBX3P6
2	155945951	155946050	q24.1	RNU6-1001P
2	156120675	156121335	q24.1	MTND2P20
2	156126145	156126399	q24.1	ATP5A1P2
2	156167535	156167921	q24.1	MTND4P28
2	156168209	156169939	q24.1	MTND5P30
2	156169952	156170470	q24.1	MTND6P9
2	156186933	156187039	q24.1	RNU6-546P
2	157180944	157198860	q24.1	NR4A2
2	157291802	157470247	q24.1	GPD2
2	157634218	157634884	q24.1	RPLP0P7
2	158114110	158170723	q24.1	GALNT5
2	158155319	158155670	q24.1	RN7SKP281
2	158175137	158184225	q24.1	ERMN
2	158236236	158236926	q24.1	FAM133DP
2	158271131	158345473	q24.1	CYTIP
2	158383279	158485517	q24.1	ACVR1C
2	158592958	158732374	q24.1	ACVR1
2	158733214	158992666	q24.1	UPP2
2	158769284	158769397	q24.1	RNU6-436P
2	158842301	158842406	q24.1	RNU6-932P
2	158922057	158922571	q24.1	PTP4A1P1
2	158984469	158990500	q24.1	UPP2-IT1
2	159023162	159092681	q24.1	CCDC148-AS1
2	159027593	159313265	q24.1	CCDC148
2	159276467	159281815	q24.1	HNRNPDLP2
2	159303676	159303973	q24.1	RN7SL393P
2	159313476	159539391	q24.1	PKP4
2	159651829	159719293	q24.1	DAPL1
2	159710267	159711088	q24.1	OR7E89P
2	159718823	159719797	q24.1	OR7E28P
2	159731154	159732182	q24.1	OR7E90P
2	159792310	159792497	q24.1	RNU2-21P
2	159825146	160089170	q24.2	TANC1
2	159860287	159861065	q24.2	BTF3L4P2
2	159883548	159883654	q24.2	RNU6-580P
2	159912606	159913371	q24.2	GSTM3P2
2	160092304	160143310	q24.2	WDSUB1
2	160175490	160473203	q24.2	BAZ2B
2	160569000	160627538	q24.2	MARCH7
2	160625364	160654753	q24.2	CD302
2	160628362	160761221	q24.2	LY75-CD302
2	160628362	160761260	q24.2	LY75
2	160788519	160919121	q24.2	PLA2R1
2	160956177	161128399	q24.2	ITGB6
2	161128662	161350305	q24.2	RBMS1
2	161253340	161253479	q24.2	RMRPP3
2	161264321	161264393	q24.2	MIR4785
2	161734058	161734359	q24.2	RN7SL423P
2	161993419	162092732	q24.2	TANK
2	162164549	162268228	q24.2	PSMD14
2	162272605	162282381	q24.2	TBR1
2	162280843	162841792	q24.2	SLC4A10
2	162357396	162364216	q24.2	AHCTF1P1
2	162436582	162437860	q24.2	KRT18P46
2	162787709	162787976	q24.2	RPEP5
2	162848751	162931052	q24.2	DPP4
2	162933867	162934161	q24.2	TIMM8AP1
2	162944769	162946582	q24.2	EIF3EP2
2	162999392	163008914	q24.2	GCG
2	163027194	163101661	q24.2	FAP
2	163123589	163175213	q24.2	IFIH1
2	163175350	163228105	q24.2	GCA
2	163227917	163695240	q24.2	KCNH7
2	163353446	163353561	q24.2	RNA5SP109
2	164008761	164009817	q24.3	RPL7P61
2	164145505	164145606	q24.3	RNU6-627P
2	164449906	164592522	q24.3	FIGN
2	165070049	165070924	q24.3	PRPS1P1
2	165178443	165178733	q24.3	CYP2C56P
2	165349322	165478358	q24.3	GRB14
2	165510134	165700189	q24.3	COBLL1
2	165544153	165544287	q24.3	SNORA70F
2	165714942	165715056	q24.3	RNA5SP110
2	165752187	165752287	q24.3	RNA5SP111
2	165752696	165812035	q24.3	SLC38A11
2	165944032	166060577	q24.3	SCN3A
2	166005705	166005983	q24.3	RN7SL455P
2	166095912	166248818	q24.3	SCN2A
2	166095912	166248818	q24.3	SCN2A
2	166141763	166142558	q24.3	MAPRE1P3
2	166326157	166545917	q24.3	CSRNP3
2	166604101	166651192	q24.3	GALNT3
2	166713985	166810353	q24.3	TTC21B
2	166713985	166810353	q24.3	TTC21B
2	166713985	166810353	q24.3	TTC21B
2	166790367	166806401	q24.3	TTC21B-AS1
2	166845670	166984523	q24.3	SCN1A
2	166845670	166984523	q24.3	SCN1A
2	166845670	166984523	q24.3	SCN1A
2	167037162	167037476	q24.3	RN7SKP152
2	167051695	167232503	q24.3	SCN9A
2	167051695	167232503	q24.3	SCN9A
2	167051695	167232503	q24.3	SCN9A
2	167051695	167232503	q24.3	SCN9A
2	167260083	167350757	q24.3	SCN7A
2	167744997	168116263	q24.3	XIRP2
2	167980414	167997465	q24.3	XIRP2-AS1
2	168487990	168488051	q24.3	RNU7-148P
2	168570173	168572575	q24.3	CTAGE14P
2	168675182	168730551	q24.3	B3GALT1
2	168810530	169104651	q24.3	STK39
2	169297416	169297715	q24.3	RN7SL95P
2	169307834	169308136	q24.3	RN7SL813P
2	169312372	169631644	q24.3	CERS6
2	169439453	169439528	q24.3	MIR4774
2	169462900	169463006	q24.3	RNU6-766P
2	169628463	169643471	q24.3	CERS6-AS1
2	169643049	169722024	q24.3	NOSTRIN
2	169643049	169722026	q24.3	NOSTRIN
2	169690642	169769881	q31.1	SPC25
2	169690642	169786870	q31.1	SPC25
2	169757750	169766505	q31.1	G6PC2
2	169774739	169783494	q31.1	G6PC2
2	169779448	169887832	q31.1	ABCB11
2	169779448	169887832	q31.1	ABCB11
2	169796437	169904821	q31.1	ABCB11
2	169796437	169904821	q31.1	ABCB11
2	169921299	169952677	q31.1	DHRS9
2	169971705	169972190	q31.1	UBE2V1P6
2	169983619	170219195	q31.1	LRP2
2	170335688	170382432	q31.1	BBS5
2	170366212	170382772	q31.1	KLHL41
2	170386259	170430385	q31.1	FASTKD1
2	170440850	170497916	q31.1	PPIG
2	170501935	170550943	q31.1	CCDC173
2	170550975	170558218	q31.1	PHOSPHO2
2	170550998	170633499	q31.1	KLHL23
2	170623695	170625309	q31.1	PTCHD3P2
2	170648443	170668574	q31.1	SSB
2	170666591	170681441	q31.1	METTL5
2	170683968	170940641	q31.1	UBR3
2	170976506	170976608	q31.1	RNU6-1006P
2	171034655	171511681	q31.1	MYO3B
2	171458172	171458738	q31.1	HMGB1P4
2	171568961	171571077	q31.1	LINC01124
2	171571861	171574588	q31.1	SP5
2	171608221	171609562	q31.1	EIF2S2P4
2	171640296	171655481	q31.1	ERICH2
2	171669723	171717661	q31.1	GAD1
2	171784974	171823639	q31.1	GORASP2
2	171847333	172087824	q31.1	TLK1
2	172173919	172291312	q31.1	METTL8
2	172290727	172341562	q31.1	DCAF17
2	172347932	172348441	q31.1	DAP3P2
2	172378757	172414643	q31.1	CYBRD1
2	172443603	172443769	q31.1	RPL21P38
2	172543919	172604930	q31.1	DYNC1I2
2	172640880	172864766	q31.1	SLC25A12
2	172713076	172713180	q31.1	RNU6-182P
2	172778958	172848599	q31.1	HAT1
2	172864490	172947158	q31.1	METAP1D
2	172949468	172954405	q31.1	DLX1
2	172964167	172967628	q31.1	DLX2
2	173292082	173371181	q31.1	ITGA6
2	173420101	173489823	q31.1	PDK1
2	173541869	173600934	q31.1	RAPGEF4-AS1
2	173600002	173917621	q31.1	RAPGEF4
2	173758491	173759111	q31.1	ALDH7A1P2
2	174031174	174146764	q31.1	MLK7-AS1
2	174219548	174233725	q31.1	CDCA7
2	174736381	174737193	q31.1	RPL5P7
2	174771187	174830430	q31.1	SP3
2	174937175	175113426	q31.1	OLA1
2	175104870	175105146	q31.1	RN7SL65P
2	175174743	175175702	q31.1	HNRNPA1P39
2	175199674	175203220	q31.1	SP9
2	175212750	175260443	q31.1	CIR1
2	175260458	175294303	q31.1	SCRN3
2	175296966	175351822	q31.1	GPR155
2	175422694	175422800	q31.1	RNU6-5P
2	175424300	175547644	q31.1	WIPF1
2	175584505	175585526	q31.1	H3F3AP4
2	175612320	175629200	q31.1	CHRNA1
2	175612320	175629200	q31.1	CHRNA1
2	175612320	175629200	q31.1	CHRNA1
2	175612320	175629200	q31.1	CHRNA1
2	175664091	175870097	q31.1	CHN1
2	175886942	175887047	q31.1	RNU6-763P
2	175894497	175894605	q31.1	RNU6-1290P
2	175936978	176033110	q31.1	ATF2
2	176032361	176032437	q31.1	MIR933
2	176040986	176049335	q31.1	ATP5G3
2	176707615	176708030	q31.1	EXTL2P1
2	176788620	176867567	q31.1	KIAA1715
2	176942200	176948641	q31.1	EVX2
2	176957619	176960666	q31.1	HOXD13
2	176957619	176960666	q31.1	HOXD13
2	176957619	176960666	q31.1	HOXD13
2	176957619	176960666	q31.1	HOXD13
2	176957619	176960666	q31.1	HOXD13
2	176957619	176960666	q31.1	HOXD13
2	176964458	176966408	q31.1	HOXD12
2	176968944	176974722	q31.1	HOXD11
2	176973518	176984670	q31.1	HOXD10
2	176986339	177001826	q31.1	HOXD-AS2
2	176987088	176989853	q31.1	HOXD9
2	176994422	176997423	q31.1	HOXD8
2	177001340	177037830	q31.1	HOXD3
2	177015031	177015140	q31.1	MIR10B
2	177015950	177017954	q31.1	HOXD4
2	177037923	177053686	q31.1	HOXD-AS1
2	177053307	177055688	q31.1	HOXD1
2	177134123	177202753	q31.1	MTX2
2	177494317	177502659	q31.1	LINC01116
2	177502438	177520686	q31.1	LINC01117
2	177529404	177529494	q31.1	RNU6ATAC14P
2	177669715	177671065	q31.1	FUCA1P1
2	177794713	177794818	q31.1	RNU6-187P
2	178003427	178003525	q31.2	RNA5SP112
2	178062713	178063275	q31.2	KRT8P40
2	178077291	178088686	q31.2	HNRNPA3
2	178077454	178077527	q31.2	MIR4444-1
2	178077454	178077527	q31.2	MIR4444-2
2	178092323	178257425	q31.2	NFE2L2
2	178093919	178094234	q31.2	DNAJC19P5
2	178120673	178120738	q31.2	MIR3128
2	178257372	178408564	q31.2	AGPS
2	178413726	178417742	q31.2	TTC30B
2	178477720	178483694	q31.2	TTC30A
2	178487980	178973066	q31.2	PDE11A
2	178862000	178863497	q31.2	API5P2
2	178903629	178903731	q31.2	RNU6-629P
2	178957230	178969197	q31.2	CYCTP
2	178977151	179003738	q31.2	RBM45
2	179007275	179007378	q31.2	RNU5E-9P
2	179059208	179264160	q31.2	OSBPL6
2	179296141	179316239	q31.2	PRKRA
2	179316163	179326117	q31.2	DFNB59
2	179328391	179343327	q31.2	FKBP7
2	179345195	179381189	q31.2	PLEKHA3
2	179385910	179639402	q31.2	TTN-AS1
2	179390716	179695529	q31.2	TTN
2	179390716	179695529	q31.2	TTN
2	179390716	179695529	q31.2	TTN
2	179390716	179695529	q31.2	TTN
2	179390716	179695529	q31.2	TTN
2	179390716	179695529	q31.2	TTN
2	179694484	179914813	q31.2	CCDC141
2	179696098	179696176	q31.2	RNU7-104P
2	179866483	179867487	q31.2	RPS6P2
2	179966419	180129517	q31.2	SESTD1
2	180306709	180726232	q31.3	ZNF385B
2	180725563	180725635	q31.3	MIR1258
2	180809603	180871840	q31.3	CWC22
2	181737594	181738141	q31.3	FTH1P20
2	181831975	181941312	q31.3	UBE2E3
2	182170320	182170379	q31.3	MIR4437
2	182321929	182400914	q31.3	ITGA4
2	182401403	182545392	q31.3	CERKL
2	182537815	182545603	q31.3	NEUROD1
2	182537815	182545603	q31.3	NEUROD1
2	182537815	182545603	q31.3	NEUROD1
2	182603333	182603442	q31.3	RNU6ATAC19P
2	182756560	182795465	q31.3	SSFA2
2	182818968	182996125	q31.3	PPP1R1C
2	182825939	182827205	q31.3	KRT18P29
2	182913549	182913632	q31.3	RNA5SP113
2	183004763	183387919	q32.1	PDE1A
2	183179011	183179269	q32.1	RN7SL267P
2	183580999	183659191	q32.1	DNAJC10
2	183652825	183653162	q32.1	RPL31P15
2	183698002	183731890	q32.1	FRZB
2	183738569	183738675	q32.1	RNU6-1122P
2	183773843	183903586	q32.1	NCKAP1
2	183935768	183937214	q32.1	KRT8P10
2	183943287	183964733	q32.1	DUSP19
2	183982241	184026408	q32.1	NUP35
2	184125370	184125774	q32.1	LIN28AP1
2	184472170	184472847	q32.1	CACYBPP2
2	185243702	185243771	q32.1	MIR548AE1
2	185463093	185804219	q32.1	ZNF804A
2	186603355	186698017	q32.1	FSIP2
2	186821314	186821790	q32.1	RPL21P32
2	187126146	187126646	q32.1	RPL23AP35
2	187229325	187229855	q32.1	MED28P3
2	187350883	187374090	q32.1	ZC3H15
2	187353351	187353810	q32.1	DPRXP1
2	187454792	187545628	q32.1	ITGAV
2	187558698	187630685	q32.1	FAM171B
2	187692562	187713935	q32.1	ZSWIM2
2	187987289	187987588	q32.1	RN7SKP42
2	188135425	188135531	q32.1	RNU6-989P
2	188207856	188313187	q32.1	CALCRL
2	188280279	188280545	q32.1	GAPDHP59
2	188328957	188430487	q32.1	TFPI
2	188577543	189152418	q32.1	LINC01090
2	188690068	188691176	q32.1	ST13P2
2	189141459	189141571	q32.1	RNA5SP114
2	189156396	189460653	q32.1	GULP1
2	189162219	189162315	q32.1	MIR561
2	189598882	189654831	q32.2	DIRC1
2	189839046	189877472	q32.2	COL3A1
2	189839046	189877472	q32.2	COL3A1
2	189839046	189877472	q32.2	COL3A1
2	189842818	189842887	q32.2	MIR1245A
2	189896622	190044605	q32.2	COL5A2
2	189896622	190044605	q32.2	COL5A2
2	189997762	189997837	q32.2	MIR3129
2	190175989	190176693	q32.2	KRT18P19
2	190306159	190340291	q32.2	WDR75
2	190425305	190448484	q32.2	SLC40A1
2	190526111	190535557	q32.2	ASNSD1
2	190539016	190625919	q32.2	ANKAR
2	190611386	190627953	q32.2	OSGEPL1
2	190627430	190630282	q32.2	OSGEPL1-AS1
2	190635049	190649097	q32.2	ORMDL1
2	190649107	190742355	q32.2	PMS1
2	190744335	191068210	q32.2	C2orf88
2	190788062	190788942	q32.2	HNRNPCP2
2	190920423	190927455	q32.2	MSTN
2	191054461	191208919	q32.2	HIBCH
2	191208196	191236391	q32.2	INPP1
2	191273081	191373931	q32.2	MFSD6
2	191369068	191399448	q32.2	TMEM194B
2	191417990	191418206	q32.2	RN7SKP179
2	191511472	191557492	q32.2	NAB1
2	191745553	191830278	q32.2	GLS
2	191829084	191885686	q32.2	STAT1
2	191829084	191885686	q32.2	STAT1
2	191829084	191885686	q32.2	STAT1
2	191894302	192016322	q32.3	STAT4
2	191894302	192016322	q32.3	STAT4
2	191986676	191986782	q32.3	RNU6-959P
2	192038959	192039561	q32.3	HMGB1P27
2	192109911	192290115	q32.3	MYO1B
2	192235664	192235770	q32.3	RNU6-1045P
2	192542794	192561385	q32.3	NABP1
2	192699028	192711981	q32.3	SDPR
2	192745908	192746931	q32.3	DNAJB1P1
2	192813769	193060435	q32.3	TMEFF2
2	193614571	193641625	q32.3	PCGEM1
2	193638808	193639142	q32.3	RPS17P8
2	194994078	194994990	q32.3	GLULP6
2	195052103	195053033	q32.3	HNRNPA1P47
2	196378760	196378866	q32.3	RNU6-169P
2	196440701	196602426	q32.3	SLC39A10
2	196447518	196448755	q32.3	AHCYP5
2	196535096	196535198	q32.3	RNU6-915P
2	196602427	196933536	q32.3	DNAH7
2	196998290	197041227	q32.3	STK17B
2	197059094	197458416	q33.1	HECW2
2	197154133	197154429	q32.3	RN7SL820P
2	197504278	197628214	q33.1	CCDC150
2	197627756	197664449	q33.1	GTF3C3
2	197669726	197675000	q33.1	C2orf66
2	197697728	197792520	q33.1	PGAP1
2	197831741	198175897	q33.1	ANKRD44
2	197879714	197880739	q33.1	HNRNPA3P15
2	198115582	198167243	q33.1	ANKRD44-IT1
2	198127835	198128259	q33.1	ATP5G2P3
2	198244425	198245616	q33.1	NPM1P46
2	198254508	198299815	q33.1	SF3B1
2	198312469	198312575	q33.1	RNU6-1029P
2	198318147	198340032	q33.1	COQ10B
2	198351305	198381461	q33.1	HSPD1
2	198351305	198381461	q33.1	HSPD1
2	198364718	198368181	q33.1	HSPE1
2	198365137	198415450	q33.1	HSPE1-MOB4
2	198380295	198418423	q33.1	MOB4
2	198432948	198540769	q33.1	RFTN2
2	198570087	198573113	q33.1	MARS2
2	198591603	198651486	q33.1	BOLL
2	198669426	199437305	q33.1	PLCL1
2	200055782	200055843	q33.1	RNU7-147P
2	200134223	200335989	q33.1	SATB2
2	200322423	200341658	q33.1	SATB2-AS1
2	200524274	200525452	q33.1	SEPHS1P6
2	200625267	200715896	q33.1	FTCDNL1
2	200765806	200766100	q33.1	RN7SL717P
2	200775979	200820658	q33.1	C2orf69
2	200794698	200820459	q33.1	TYW5
2	200820040	200873263	q33.1	C2orf47
2	201170604	201346986	q33.1	SPATS2L
2	201353675	201384507	q33.1	KCTD18
2	201374731	201448505	q33.1	SGOL2
2	201450591	201541787	q33.1	AOX1
2	201542956	201603504	q33.1	AOX3P
2	201560640	201658962	q33.1	AOX2P
2	201640307	201640473	q33.1	RNU1-133P
2	201675317	201688569	q33.1	BZW1
2	201694732	201694839	q33.1	RNU6-31P
2	201713761	201713867	q33.1	RNA5SP115
2	201717732	201729422	q33.1	CLK1
2	201735630	201754026	q33.1	PPIL3
2	201746438	201746544	q33.1	RNU6-312P
2	201754050	201768655	q33.1	NIF3L1
2	201763743	201763844	q33.1	RNU6-762P
2	201773696	201828403	q33.1	ORC2
2	201792267	201792534	q33.1	RN7SL694P
2	201838441	201936394	q33.1	FAM126B
2	201927812	201928774	q33.1	HNRNPA1P35
2	201936156	201950473	q33.1	NDUFB3
2	201944565	201944667	q33.1	RNU6-1206P
2	201980827	202041410	q33.1	CFLAR
2	202002239	202004750	q33.1	IMPDH1P10
2	202005007	202022546	q33.1	CFLAR-AS1
2	202006627	202006689	q33.1	RNU7-45P
2	202047604	202094129	q33.1	CASP10
2	202047604	202094129	q33.1	CASP10
2	202047604	202094129	q33.1	CASP10
2	202077006	202077804	q33.1	MTND5P25
2	202078021	202079383	q33.1	MTND4P23
2	202098166	202152434	q33.1	CASP8
2	202098166	202152434	q33.1	CASP8
2	202152994	202222121	q33.1	ALS2CR12
2	202241930	202316302	q33.1	TRAK2
2	202252581	202345569	q33.1	STRADB
2	202352148	202483901	q33.1	ALS2CR11
2	202419107	202420774	q33.1	MTND4P29
2	202421615	202422988	q33.1	MTND5P31
2	202484907	202508293	q33.1	TMEM237
2	202486369	202488153	q33.1	ENO1P4
2	202509593	202563417	q33.1	MPP4
2	202511439	202511543	q33.1	RNU6-651P
2	202565277	202645912	q33.1	ALS2
2	202565277	202645912	q33.1	ALS2
2	202565277	202645912	q33.1	ALS2
2	202655184	202760273	q33.1	CDK15
2	202689271	202689555	q33.1	UBE2V1P11
2	202792162	202792266	q33.1	RNU6-440P
2	202899310	202903160	q33.1	FZD7
2	203044020	203044694	q33.1	PSMA2P3
2	203066103	203066609	q33.1	DAZAP2P1
2	203070903	203103331	q33.1	SUMO1
2	203130439	203168389	q33.1	NOP58
2	203141154	203141241	q33.1	SNORD70
2	203156055	203156144	q33.1	SNORD11B
2	203157772	203157859	q33.1	SNORD11
2	203198162	203198451	q33.1	RN7SL753P
2	203221844	203222140	q33.1	RN7SL40P
2	203241659	203432474	q33.1	BMPR2
2	203241659	203432474	q33.1	BMPR2
2	203482706	203483604	q33.2	MTND4P30
2	203499901	203634480	q33.2	FAM117B
2	203640690	203736708	q33.2	ICA1L
2	203705054	203706504	q33.2	KRT8P15
2	203739505	203879521	q33.2	WDR12
2	203776937	203851786	q33.2	CARF
2	203879602	204091101	q33.2	NBEAL1
2	203904831	203905622	q33.2	RPL7P14
2	204103663	204163009	q33.2	CYP20A1
2	204124327	204124618	q33.2	RN7SL670P
2	204180113	204180594	q33.2	MRPL50P2
2	204192942	204312446	q33.2	ABI2
2	204259068	204400133	q33.2	RAPH1
2	204571198	204603635	q33.2	CD28
2	204629018	204630316	q33.2	KRT18P39
2	204637354	204638225	q33.2	NPM1P33
2	204646760	204646866	q33.2	RNU6-474P
2	204732509	204738683	q33.2	CTLA4
2	204732509	204738683	q33.2	CTLA4
2	204732509	204738683	q33.2	CTLA4
2	204732509	204738683	q33.2	CTLA4
2	204732509	204738683	q33.2	CTLA4
2	204801471	204826300	q33.2	ICOS
2	205171565	205172087	q33.3	DSTNP5
2	205410516	206484886	q33.3	PARD3B
2	206546714	206662857	q33.3	NRP2
2	206765354	206765682	q33.3	RN7SKP178
2	206858445	206951027	q33.3	INO80D
2	206979541	207024327	q33.3	NDUFS1
2	206980834	206981224	q33.3	GCSHP3
2	207024309	207027652	q33.3	EEF1B2
2	207026602	207026681	q33.3	SNORD51
2	207026952	207027083	q33.3	SNORA41
2	207040040	207082771	q33.3	GPR1
2	207086039	207086358	q33.3	RN7SKP200
2	207124352	207124642	q33.3	HMGN1P6
2	207124790	207124938	q33.3	RN7SKP260
2	207139387	207179148	q33.3	ZDBF2
2	207284016	207284962	q33.3	HNRNPA1P51
2	207308263	207485851	q33.3	ADAM23
2	207516345	207583120	q33.3	DYTN
2	207602487	207630271	q33.3	MDH1B
2	207630081	207657233	q33.3	FASTKD2
2	207647958	207648032	q33.3	MIR3130-1
2	207647958	207648032	q33.3	MIR3130-2
2	207804278	207834198	q33.3	CPO
2	207938861	208031991	q33.3	KLF7
2	207974711	207974797	q33.3	MIR2355
2	207985608	207986768	q33.3	KLF7-IT1
2	208133999	208134148	q33.3	MIR1302-4
2	208394461	208468155	q33.3	CREB1
2	208445355	208490652	q33.3	METTL21A
2	208545257	208545363	q33.3	RNU6-664P
2	208546314	208546757	q33.3	PPP1R14BP2
2	208576264	208626563	q33.3	CCNYL1
2	208619531	208619605	q33.3	MIR4775
2	208627310	208634287	q33.3	FZD5
2	208693027	208890284	q33.3	PLEKHM3
2	208884362	208884465	q33.3	RNU6-360P
2	208918885	208918982	q33.3	RNA5SP116
2	208972957	208977235	q33.3	CRYGEP
2	208986331	208989225	q33.3	CRYGD
2	208992861	208994554	q33.3	CRYGC
2	209007297	209010892	q34	CRYGB
2	209025464	209028300	q34	CRYGA
2	209030067	209054797	q34	C2orf80
2	209079448	209087349	q34	TPT1P2
2	209100951	209130798	q34	IDH1
2	209119971	209120905	q34	IDH1-AS1
2	209130991	209223475	q34	PIKFYVE
2	209224438	209719227	q34	PTH2R
2	209785271	209785388	q34	RNA5SP117
2	209937321	209938872	q34	HSPA8P6
2	210009965	210012411	q34	CRYGFP
2	210043528	210046742	q34	MEAF6P1
2	210043690	210045847	q34	PKP4P1
2	210288782	210598842	q34	MAP2
2	210586637	210586745	q34	RNA5SP118
2	210636717	210864024	q34	UNC80
2	210673528	210674304	q34	SNAI1P1
2	210867289	210886300	q34	RPE
2	210886147	211036107	q34	KANSL1L
2	211052663	211090215	q34	ACADL
2	211154874	211179914	q34	MYL1
2	211295973	211342376	q34	LANCL1
2	211342406	211543831	q34	CPS1
2	212240446	213403565	q34	ERBB4
2	212400378	212400494	q34	RNA5SP119
2	212641931	212642581	q34	MTND2P23
2	213290987	213291084	q34	MIR548F2
2	213696885	213697669	q34	PCED1CP
2	213790981	213791060	q34	MIR4776-1
2	213790981	213791060	q34	MIR4776-2
2	213864429	214017151	q34	IKZF2
2	214149113	215275225	q34	SPAG16
2	214622791	214622883	q34	MIR4438
2	215145362	215146176	q34	RPL5P8
2	215275789	215443683	q34	VWC2L
2	215374920	215401614	q35	VWC2L-IT1
2	215562451	215562788	q35	ENSAP3
2	215590370	215674428	q35	BARD1
2	215796266	216003151	q35	ABCA12
2	215796266	216003151	q35	ABCA12
2	216176540	216214487	q35	ATIC
2	216225163	216300895	q35	FN1
2	216476286	216708445	q35	LINC00607
2	216809213	216898819	q35	MREG
2	216861052	216947678	q35	PECR
2	216946589	216967506	q35	TMEM169
2	216972187	217071026	q35	XRCC5
2	217021065	217021534	q35	POLHP1
2	217122588	217236750	q35	MARCH4
2	217277137	217347776	q35	SMARCAL1
2	217362912	217443903	q35	RPL37A
2	217475065	217475682	q35	PSMB3P2
2	217497551	217529159	q35	IGFBP2
2	217536828	217560248	q35	IGFBP5
2	217658212	217658323	q35	RNA5SP120
2	217670460	217670852	q35	FABP5P14
2	217724181	217724787	q35	TNP1
2	218116279	218116598	q35	RN7SKP43
2	218148742	218621316	q35	DIRC3
2	218625270	218626014	q35	RPL7L1P9
2	218664512	218867718	q35	TNS1
2	218899683	218955304	q35	RUFY4
2	218923878	218930452	q35	CXCR2P1
2	218990012	219001976	q35	CXCR2
2	219027568	219031718	q35	CXCR1
2	219065157	219066111	q35	HMGB1P9
2	219081817	219119079	q35	ARPC2
2	219124219	219128582	q35	GPBAR1
2	219128850	219134980	q35	AAMP
2	219135115	219211516	q35	PNKD
2	219138915	219157309	q35	TMBIM1
2	219221579	219232822	q35	C2orf62
2	219246752	219261617	q35	SLC11A1
2	219246752	219261617	q35	SLC11A1
2	219262979	219270664	q35	CTDSP1
2	219267369	219267445	q35	MIR26B
2	219283815	219318018	q35	VIL1
2	219314974	219433084	q35	USP37
2	219365452	219365760	q35	RN7SKP38
2	219433303	219461803	q35	RQCD1
2	219453937	219454043	q35	RNU6-136P
2	219472488	219501907	q35	PLCD4
2	219502639	219524378	q35	ZNF142
2	219523487	219528166	q35	BCS1L
2	219523487	219528166	q35	BCS1L
2	219523487	219528166	q35	BCS1L
2	219528587	219537134	q35	RNF25
2	219536749	219567439	q35	STK36
2	219575568	219620139	q35	TTLL4
2	219646472	219680016	q35	CYP27A1
2	219687106	219696809	q35	PRKAG3
2	219724544	219738955	q35	WNT6
2	219745085	219764303	q35	WNT10A
2	219745085	219764303	q35	WNT10A
2	219745085	219764303	q35	WNT10A
2	219780906	219781009	q35	RNU6-642P
2	219818123	219818772	q35	KRT8P30
2	219824377	219826876	q35	CDK5R2
2	219840321	219844382	q35	LINC00608
2	219845809	219850379	q35	FEV
2	219854911	219858143	q35	CRYBA2
2	219866362	219866431	q35	MIR375
2	219867568	219906249	q35	CCDC108
2	219919142	219925189	q35	IHH
2	219919142	219925189	q35	IHH
2	219923410	219923472	q35	MIR3131
2	219940039	220025587	q35	NHEJ1
2	219940051	220035549	q35	SLC23A3
2	219967156	219967437	q35	RN7SL764P
2	220036619	220042828	q35	CNPPD1
2	220040947	220050201	q35	FAM134A
2	220059959	220074373	q35	ZFAND2B
2	220074490	220083712	q35	ABCB6
2	220074490	220083712	q35	ABCB6
2	220074494	220094439	q35	ATG9A
2	220094479	220101391	q35	ANKZF1
2	220101328	220110200	q35	GLB1L
2	220110177	220115059	q35	STK16
2	220114433	220142892	q35	TUBA4A
2	220117965	220136910	q35	TUBA4B
2	220143989	220151622	q35	DNAJB2
2	220154345	220174370	q35	PTPRN
2	220158833	220158922	q35	MIR153-1
2	220192131	220197899	q35	RESP18
2	220238268	220264744	q35	DNPEP
2	220283099	220291461	q35	DES
2	220283099	220291461	q35	DES
2	220283099	220291461	q35	DES
2	220283099	220291461	q35	DES
2	220299568	220363009	q35	SPEG
2	220363589	220371710	q35	GMPPA
2	220378892	220403494	q35	ASIC4
2	220403669	220408509	q35	CHPF
2	220408385	220415317	q35	TMEM198
2	220413795	220413869	q35	MIR3132
2	220415451	220436581	q35	OBSL1
2	220433884	220440435	q35	INHA
2	220455409	220455706	q35	RN7SKP213
2	220462582	220481173	q35	STK11IP
